Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Siler Schneider\siler-schneider-1,JR,2017-18,G,UC-Davis,Big West,30,913,16.2,0.528,0.5,2.1,10.5,6.5,17.4,2.2,1,14.8,27.8,409,100.2,100.4,1,1.5,2.5,-0.6,0,-0.6
Curran Scott\curran-scott-1,SO,2017-18,G,Tulsa,AAC,30,434,13.6,0.561,0.476,3.8,11.7,7.9,9.5,1.4,0.3,18.2,22.6,166,105.3,105.4,0.6,0.5,1.1,-0.5,-0.1,-0.6
Carter Skaggs\carter-skaggs-1,SO,2017-18,G,Washington State,Pac-12,31,634,13.5,0.613,0.6,3,11.7,7.5,5.3,0.5,0,11.8,19.3,216,112.2,116.5,1.1,0.1,1.2,2.9,-3.5,-0.6
Stef Smith\stef-smith-1,FR,2017-18,G,Vermont,AEC,33,362,12.7,0.511,0.491,1.9,17.4,10.1,17.7,2.2,0,17.9,22.8,128,98.1,98,0.2,0.7,0.9,-0.6,-0.1,-0.6
Dmitri Thompson\dmitri-thompson-1,SR,2017-18,G,Elon,CAA,32,1014,16.7,0.574,0.538,4.2,14.2,9.4,14,1.3,0.7,12.8,20.3,384,112.4,110.1,2,0.8,2.7,0.6,-1.2,-0.6
Clyde Trapp\clyde-trapp-1,FR,2017-18,G,Clemson,ACC,27,215,7.3,0.541,0.488,0.6,9.3,5.2,14.2,0.6,1,23.4,15.6,55,97.3,103.6,0.1,0.3,0.4,-1.6,1,-0.6
Justin Turner\justin-turner-1,FR,2017-18,G,Bowling Green State,MAC,31,1051,16.2,0.516,0.466,2.6,9.3,5.9,16.3,2.5,0.9,13.4,25.2,465,103.4,107.9,1.4,1,2.4,0,-0.7,-0.6
D'Marques Tyson\dmarques-tyson-1,,2017-18,G,Portland,WCC,30,565,17,0.651,0.633,1.3,11.4,6.6,6.2,1,0.2,10.8,21,214,116.5,112.2,1.3,0.3,1.6,3.2,-3.9,-0.6
Paxton Wilson\paxton-wilson-1,FR,2017-18,G,Rider,MAAC,23,121,11.4,0.626,0.583,2.5,8.1,5.2,6.5,1.3,0,12.2,12.3,33,126.6,109.4,0.2,0.1,0.3,1.8,-2.4,-0.6
Kevin Zabo\kevin-zabo-1,SR,2017-18,G,Kent State,MAC,32,914,15.8,0.527,0.484,2,10.4,6.1,17.2,2.2,0.2,12.6,23.8,392,108.1,106.8,1.6,1,2.6,0.8,-1.5,-0.6
Brandon Allen\brandon-allen-4,SR,2017-18,F,Florida State,ACC,21,89,5.5,0.553,0.553,2.6,7.3,5,10.9,1.9,0,32.1,15,21,85.8,106.9,0,0.1,0.1,-1.1,0.5,-0.7
Jordan Allen\jordan-allen-2,FR,2017-18,G,Rider,MAAC,31,879,14.4,0.534,0.504,2.8,10.7,6.6,4,1.6,1.6,10,22.4,355,108.8,107.2,1.4,0.9,2.3,1.4,-2.1,-0.7
Moataz Aly\moataz-aly-1,SR,2017-18,C,Cal State Bakersfield,WAC,29,566,14.7,0.63,0.693,7.6,12,9.8,2.6,0.4,11.7,26.1,22,187,92.7,101.9,0,0.9,0.9,-4.9,4.2,-0.7
Shawn Anderson\shawn-anderson-1,SR,2017-18,G,Navy,Patriot,31,952,17.2,0.536,0.481,5.6,15.6,10.4,24.2,1.9,0.1,18.8,25.7,422,104.2,100.5,1.4,1.6,3,-0.9,0.2,-0.7
Ore Arogundade\ore-arogundade-1,SR,2017-18,G,Drake,MVC,32,808,10.3,0.514,0.471,4.2,10.6,7.4,10.3,1.8,0.4,15,15,212,102.5,107.4,0.6,0.8,1.4,-0.7,0,-0.7
Jay Jay Chandler\jayjay-chandler-1,FR,2017-18,G,Texas A&M,SEC,29,329,8.5,0.458,0.404,5,5.1,5.1,11.5,1.4,0.3,15.5,20.7,111,95.8,105.9,0.1,0.4,0.5,-1,0.3,-0.7
Travis Charles\travis-charles-1,SR,2017-18,F,Albany (NY),AEC,31,896,21.8,0.605,0.554,7.9,15.3,11.6,5.3,1.1,1.6,12.8,24.3,410,119,103.3,2.6,1.2,3.9,0.4,-1.1,-0.7
Trey Dickerson\trey-dickerson-1,SR,2017-18,G,Georgetown,Big East,27,363,10.8,0.487,0.477,2.9,7,5,30.3,3.4,0.6,24,21.7,134,92.4,104.4,0,0.5,0.5,-0.8,0.1,-0.7
Danilo Djuricic\danilo-djuricic-1,FR,2017-18,F,Harvard,Ivy,28,406,15.4,0.53,0.504,9.1,14.4,11.8,4.3,0.7,5.3,10.5,19.9,137,107.4,100.1,0.6,0.7,1.2,-1.2,0.5,-0.7
Maxwell Evans\maxwell-evans-1,FR,2017-18,G,Vanderbilt,SEC,29,378,9.8,0.515,0.453,4.7,13.2,8.9,7.3,1.4,0,18.4,18.8,112,98.2,113.7,0.2,0.2,0.4,0.1,-0.8,-0.7
Christopher Galbreath Jr.\christopher-galbreathjr-1,SR,2017-18,F,Sam Houston State,Southland,31,865,21.1,0.532,0.511,9.9,22.2,15.9,11.5,1.2,2.7,13.1,29.2,428,104.5,96.3,1.4,1.8,3.2,-1.1,0.5,-0.7
Brendon Gooch\brendon-gooch-1,FR,2017-18,F,Southern Illinois,MVC,25,138,10.6,0.419,0.405,8,21.7,15,6.2,1.3,4.4,13.2,11.6,27,97.3,101.1,0,0.2,0.3,-2.2,1.5,-0.7
Kason Harrell\kason-harrell-1,JR,2017-18,G,IPFW,Summit,32,993,14.9,0.579,0.561,2.3,8.5,5.3,8.1,1.9,1.7,13.6,21.1,389,107.7,105.8,1.5,1.1,2.6,0.7,-1.4,-0.7
Devin Harris\devin-harris-2,SR,2017-18,G,Jacksonville,A-Sun,29,974,18.5,0.534,0.468,3.8,21.8,12.7,29.9,2.8,0.6,22.2,21.9,419,103.2,99.4,1.2,1.7,2.9,-1.6,0.9,-0.7
Kyle Ingram\kyle-ingram-2,SR,2017-18,F,Idaho State,Big Sky,12,277,11.2,0.487,0.467,5.9,13.7,9.9,18.3,0.6,3.7,15.4,10.8,68,112.8,107.4,0.3,0.3,0.6,-2,1.3,-0.7
Lucas Kraljevic\lucas-kraljevic-1,FR,2017-18,F,Boston College,ACC,30,286,3.9,0.421,0.393,4.3,13.6,9,9,1.4,5.5,31,13.4,54,76.3,103.3,-0.3,0.4,0.1,-4.8,4,-0.7
Artur Labinowicz\artur-labinowicz-1,SO,2017-18,G,Coastal Carolina,Sun Belt,32,873,13.9,0.528,0.46,4.1,13.8,9,8.3,1.5,2.6,15.9,22,323,104.2,102.9,1.1,1.2,2.3,-0.6,-0.1,-0.7
Mike Laster\mike-laster-1,SR,2017-18,G,Ohio,MAC,30,992,15,0.574,0.555,1.6,8,4.8,11.9,0.9,0.6,10.6,21.2,390,109.5,107.8,1.6,1,2.6,1,-1.7,-0.7
Trevor Lyons\trevor-lyons-1,SR,2017-18,G,Air Force,MWC,31,1012,12.6,0.509,0.461,2,16,8.7,20.4,2.5,0.3,18.3,17.9,308,100.4,107.3,0.7,1,1.8,-1.3,0.6,-0.7
Tyere Marshall\tyere-marshall-1,SO,2017-18,C,Rider,MAAC,31,702,18.6,0.517,0.506,11.1,19.9,15.4,8.4,1.2,2.7,11.4,22.1,313,109.6,103.7,1.3,0.9,2.2,-0.8,0.1,-0.7
Josh McSwiggan\josh-mcswiggan-1,SO,2017-18,G,Portland,WCC,32,962,14.1,0.579,0.549,2.6,11.1,7.1,8.6,1,0.8,11.5,18.9,322,109.5,112.2,1.4,0.5,2,1.3,-2,-0.7
Brandon Mitchell\brandon-mitchell-2,,2017-18,G,San Jose State,MWC,9,152,14.7,0.566,0.564,6.5,12.1,9.4,9.4,1.9,6.1,21.4,21.9,52,94.6,107.3,0,0.2,0.2,-2.6,1.8,-0.7
Jamie Orme\jamie-orme-1,JR,2017-18,F,Portland State,Big Sky,29,368,12.6,0.458,0.427,9.8,16.6,12.9,3.7,3.4,5.1,14.5,17.2,118,98.8,98.8,0.2,0.7,0.9,-3,2.3,-0.7
Deriece Parks\deriece-parks-1,SR,2017-18,G,Western Carolina,Southern,31,947,13.8,0.515,0.492,3,11.5,7,18.1,2.6,1.2,16.4,19.6,322,100.9,108.2,0.8,0.9,1.7,0.2,-0.9,-0.7
Curtis Phillips\curtis-phillips-1,SR,2017-18,F,Tennessee Tech,OVC,33,1011,16,0.516,0.472,3.7,15.2,9.4,14.6,3.2,2.1,17.8,26.7,448,96.1,98.1,0.5,1.9,2.4,-1.6,0.9,-0.7
James Reese\james-reese-1,FR,2017-18,G,Buffalo,MAC,23,193,9.5,0.451,0.383,3.4,9,6.2,13.3,2.2,2.1,14,18.9,65,99.2,103.5,0.1,0.3,0.4,-0.7,0,-0.7
Candido Sa\candido-sa-1,SR,2017-18,F,Rutgers,Big Ten,32,394,9.6,0.451,0.45,9.7,18.4,13.9,1.4,1.8,3.9,23.7,11.8,71,86.9,94.7,-0.1,0.9,0.7,-4.7,4,-0.7
D'Shawn Schwartz\dshawn-schwartz-1,,2017-18,G,Colorado,Pac-12,31,397,9.6,0.551,0.528,1.5,14.3,8.1,4.3,0.4,0,8.4,13.5,94,112.2,108.5,0.5,0.4,0.8,-0.6,-0.1,-0.7
Nike Sibande\nike-sibande-1,FR,2017-18,G,Miami (OH),MAC,32,1049,14.9,0.533,0.495,3,12.2,7.6,7.9,2.2,0.5,13.8,24.7,420,101.9,102,1.1,1.6,2.7,-0.6,-0.2,-0.7
Tobias Sjoberg\tobias-sjoberg-1,SO,2017-18,C,Marist,MAAC,29,673,12.5,0.636,0.63,11.1,16.9,14.2,12.5,0.7,3.9,30.8,12.7,186,108.4,111.9,0.8,0.4,1.1,-1.9,1.2,-0.7
Kerwin Smith\kerwin-smith-1,JR,2017-18,F,Grand Canyon,WAC,16,78,10.1,0.582,0.615,9.6,15.4,12.4,7.4,0.7,5.3,30,14.5,20,92.9,91,0,0.2,0.2,-4.9,4.2,-0.7
Marco Smith\marco-smith-1,FR,2017-18,G,Missouri-Kansas City,WAC,30,490,13.7,0.533,0.508,2.8,12.3,7.4,12.5,3.2,2.6,16.1,17.1,149,100.3,103.2,0.3,0.7,1,-2.4,1.7,-0.7
Austin Sparks\austin-sparks-1,SR,2017-18,F,South Dakota,Summit,29,188,11,0.598,0.533,6.3,12,9.3,3.3,0.9,1.7,17.5,11.9,46,115.2,99.1,0.2,0.3,0.6,-2.2,1.5,-0.7
Brian Starr\brian-starr-1,SR,2017-18,G,Towson,CAA,30,919,11.3,0.551,0.489,1.2,8.6,4.9,14.1,2.1,0.6,21.1,15.3,256,106.1,106,1,1,2,-0.7,0,-0.7
Dante Thorpe\dante-thorpe-1,JR,2017-18,G,Northern Illinois,MAC,28,782,16.4,0.581,0.564,4.4,9.1,6.7,12.5,1.8,1.2,16.7,20.2,296,109.3,111.5,1.3,0.5,1.8,0.5,-1.2,-0.7
Jaylin Walker\jaylin-walker-1,JR,2017-18,G,Kent State,MAC,29,971,15.9,0.517,0.478,4.1,9.2,6.6,13,1.8,0.5,13.7,27.2,453,103.8,108.1,1.4,0.9,2.3,1.5,-2.3,-0.7
Jalen Williams\jalen-williams-1,SO,2017-18,F,Furman,Southern,30,286,16.4,0.532,0.492,19,24.8,21.9,5.2,1.4,5.8,25,17.5,103,105.2,93.2,0.4,0.7,1,-3.7,3,-0.7
Jalen Adaway\jalen-adaway-1,FR,2017-18,G,Miami (OH),MAC,30,878,12.8,0.561,0.535,5.1,14.6,9.9,6.4,1.3,0.6,15.3,15.9,248,106.9,103.2,1,1.2,2.2,-1.7,0.9,-0.8
Mike Amius\mike-amius-1,JR,2017-18,F,Western Carolina,Southern,32,738,21.3,0.574,0.549,8.8,18.9,13.5,11.9,2.9,4.5,20.3,29.1,371,100.4,102.7,0.8,1.1,1.9,-2,1.2,-0.8
DJ Bryant\dj-bryant-1,SO,2017-18,G,Texas-Arlington,Sun Belt,31,439,8.7,0.532,0.522,1.5,9.2,5.5,18.5,2.6,0.3,26.8,7.9,80,107.6,101.5,0.3,0.7,1,-1.7,0.9,-0.8
Christian Carlyle\christian-carlyle-1,SO,2017-18,G,Florida Gulf Coast,A-Sun,26,502,11.1,0.537,0.477,6.3,8,7.2,9.4,2.3,0.9,18.8,15.2,150,107.3,101.1,0.6,0.8,1.4,-1.5,0.7,-0.8
Tamenang Choh\tamenang-choh-1,FR,2017-18,F,Brown,Ivy,27,627,14.6,0.565,0.537,9.4,17.4,13.2,12.3,1.1,3.3,20,16.3,212,109,107.4,0.9,0.6,1.5,-1.7,0.9,-0.8
David Collins\david-collins-3,FR,2017-18,G,South Florida,AAC,26,634,14.1,0.586,0.526,2.3,9.2,5.8,23.1,2.7,0.5,24.4,22.8,239,101.1,108,0.6,0.6,1.2,-0.1,-0.6,-0.8
Adonis De La Rosa\adonis-de-la-rosa-1,,2017-18,C,Kent State,MAC,32,814,19.5,0.63,0.571,13.1,21.2,17.1,8.5,1.3,2.4,26.4,24.6,382,105.4,103.5,1.3,1.1,2.4,-1.1,0.3,-0.8
Darnell Edge\darnell-edge-1,JR,2017-18,G,Fairleigh Dickinson,NEC,30,1021,17.1,0.594,0.542,1.4,8.1,4.8,13,2.2,0.1,11.6,19.7,402,119.3,110,2.5,0.8,3.2,2.2,-3,-0.8
Deng Geu\deng-geu-1,SO,2017-18,F,North Dakota State,Summit,32,467,20.4,0.639,0.638,8.9,17.3,13.4,6.9,0.9,3.8,16.2,22.2,197,115.1,102.5,1.1,0.7,1.8,-0.8,0,-0.8
Jaycee Hillsman\jaycee-hillsman-1,JR,2017-18,G,San Jose State,MWC,30,748,13.5,0.546,0.477,5.2,14.7,10.1,20.5,1.3,1.4,22.6,23.2,296,99.2,110.3,0.6,0.5,1.1,-0.3,-0.5,-0.8
Kevin Johnson\kevin-johnson-23,FR,2017-18,G,Nicholls State,Southland,31,923,10.6,0.49,0.461,3,7,5,13.4,3.3,0,14.8,12,232,107.4,100.9,0.8,1.5,2.3,-1.2,0.4,-0.8
Skye Johnson\skye-johnson-1,SR,2017-18,F,Delaware,CAA,30,335,22.8,0.656,0.636,15.8,14.7,15.3,5.6,1.1,3.1,17.6,20.3,145,122.1,109.9,1,0.3,1.3,0.8,-1.6,-0.8
Jamaal King\jamaal-king-1,JR,2017-18,G,Saint Francis (PA),NEC,30,924,21.7,0.591,0.544,1.4,9.9,5.8,23.5,2.3,0.1,16.5,30.3,527,110.4,107.9,2.4,0.9,3.3,2.3,-3.1,-0.8
Jermaine Long\jermaine-long-1,SR,2017-18,G,East Tennessee State,Southern,34,698,7.4,0.467,0.415,1.4,10.3,6.1,19.9,2.8,0.7,29.3,13.4,159,90.7,96.7,-0.1,1.4,1.3,-2.7,2,-0.8
Eric McGill\eric-mcgill-1,JR,2017-18,G,Southern Illinois,MVC,10,192,9.8,0.448,0.451,3.2,13.7,8.5,12.7,4.7,0.6,22.3,19.9,51,81.5,98.3,-0.2,0.4,0.2,-2.7,1.8,-0.8
Mike Morsell\mike-morsell-1,SR,2017-18,G,Towson,CAA,32,899,18.3,0.537,0.508,5.9,11.2,8.5,6.6,2.1,1.8,11.8,26,408,110,104.1,1.9,1.2,3,0.6,-1.4,-0.8
Fard Muhammad\fard-muhammad-1,SO,2017-18,G,Binghamton,AEC,31,628,16.6,0.596,0.591,2.2,12.1,7.1,10.7,1.7,0.5,10.4,19.8,227,115.2,106.3,1.3,0.7,2,2.4,-3.1,-0.8
Cameron Neubauer\cameron-neubauer-1,SR,2017-18,F,San Diego,WCC,31,895,7.2,0.515,0.485,3.4,10.9,7.3,10,1.1,0.9,20.2,14.7,205,94.9,102.4,0.2,1.3,1.5,-1.8,1,-0.8
Liam O'Reilly\liam-oreilly-1,,2017-18,G,Gardner-Webb,Big South,32,1091,15.6,0.545,0.517,1.2,14.5,7.9,22.9,1.8,0.2,17.9,24.9,466,101.9,105,1.3,1.3,2.6,0.4,-1.2,-0.8
Tevon Saddler\tevon-saddler-1,SR,2017-18,G,Nicholls State,Southland,30,878,20,0.559,0.5,5.7,18.9,12.4,17.3,2.8,0.8,18.3,26.9,475,106.8,96.9,1.6,1.7,3.4,-1.1,0.3,-0.8
Osinachi Smart\osinachi-smart-1,FR,2017-18,F,College of Charleston,CAA,20,168,11.7,0.47,0.421,12.6,21.4,17.1,3,1.8,4.1,13.1,9.8,35,115.1,99.6,0.2,0.3,0.5,-3.1,2.2,-0.8
Jaleel Wheeler\jaleel-wheeler-1,SR,2017-18,G,Tulsa,AAC,30,550,9.2,0.468,0.426,6.8,14.8,11,8.1,1.4,1.1,19.7,16.4,143,93.3,103.4,0.1,0.8,0.8,-3.1,2.4,-0.8
Jason Whitens\jason-whitens-1,FR,2017-18,G,Western Michigan,MAC,16,95,10.6,0.55,0.536,8.1,10.2,9.1,7.1,1.8,4,19.6,10.7,21,111.3,107.3,0.1,0.1,0.2,-1.8,1.1,-0.8
Xeyrius Williams\xeryius-williams-1,JR,2017-18,F,Dayton,A-10,18,334,10.9,0.455,0.437,4,16.9,10.7,14.5,1.4,3.5,14.7,18.7,96,94.4,107.7,0.1,0.3,0.4,-1.5,0.7,-0.8
A.J. Wilson\aj-wilson-2,,2017-18,F,George Mason,A-10,29,338,15.8,0.506,0.488,9.9,16.3,13.2,1.7,1.4,10.8,14.1,18.1,106,101.6,102.5,0.3,0.5,0.8,-4.1,3.3,-0.8
Miles Wright\miles-wright-1,SR,2017-18,G,Dartmouth,Ivy,27,873,15.3,0.546,0.507,2.6,14.2,8.4,7.1,2.8,2.3,12.1,21.1,298,103.7,106,1,1,2,-0.2,-0.6,-0.8
Kostas Antetokounmpo\kostas-antetokounmpo-1,FR,2017-18,F,Dayton,A-10,28,414,13.9,0.585,0.596,7.5,17.6,12.7,6.2,1,8.2,24.1,21,135,95.9,105.4,0.2,0.5,0.7,-3.6,2.7,-0.9
Jamal Aytes\jamal-aytes-1,SR,2017-18,F,Southern Utah,Big Sky,30,626,24.2,0.615,0.589,8.5,19.2,13.7,8.2,1.4,1.3,12,27.3,344,116.2,109.5,1.9,0.5,2.4,1.1,-2.1,-0.9
Ezekiel Charles\ezekiel-charles-1,JR,2017-18,G,New Orleans,Southland,28,584,14.2,0.577,0.557,6.5,12.8,9.6,9.1,1.6,1.2,14.1,16.3,176,113.7,103.8,0.9,0.8,1.7,0.5,-1.4,-0.9
Michael Chavers\michael-chavers-1,JR,2017-18,C,Eastern Illinois,OVC,14,136,18.5,0.546,0.541,8.4,18.5,13.3,12.7,1.8,2.6,9.2,16.5,43,117.6,102.1,0.3,0.2,0.5,-0.5,-0.4,-0.9
Eric Cooper\eric-cooper-1,,2017-18,G,Pepperdine,WCC,19,536,16.1,0.573,0.533,0.9,7.1,3.9,9.3,1,0,7.6,22.6,212,115.9,121,1.2,-0.1,1.1,3.6,-4.5,-0.9
Ross Cummings\ross-cummings-1,SO,2017-18,G,Mercer,Southern,25,435,17.6,0.606,0.587,1.2,9.6,5.6,6.2,1.1,0.3,7.4,23,171,121.3,109,1.2,0.4,1.6,3.8,-4.7,-0.9
Caleb Daniels\caleb-daniels-1,FR,2017-18,G,Tulane,AAC,29,534,12.4,0.569,0.507,4.1,8.9,6.5,15.6,0.8,1.9,17.3,19.1,191,109,109.7,0.8,0.4,1.2,0.2,-1.1,-0.9
Isiah Deas\isiah-deas-1,SO,2017-18,G,La Salle,A-10,28,687,12.7,0.469,0.431,3.2,18.1,10.5,11.3,2.3,1.3,14.3,24.6,254,91.7,103.3,0,0.9,0.9,-1.7,0.8,-0.9
David Efianayi\david-efianayi-1,JR,2017-18,G,Gardner-Webb,Big South,32,1042,19.6,0.556,0.498,2.1,10.6,6.4,17,2.2,0.8,14,28.8,525,107.5,105,2.1,1.3,3.4,0.7,-1.6,-0.9
Melo Eggleston\melo-eggleston-1,FR,2017-18,G,Wake Forest,ACC,21,105,8.6,0.401,0.35,6.4,19.9,13,6.6,1.6,2.3,13.3,14.2,24,91.1,106,0,0.1,0.1,-3.1,2.2,-0.9
Nick Garth\nick-garth-1,JR,2017-18,G,Lamar,Southland,32,855,17.3,0.57,0.528,1.8,7.9,4.7,12.9,1.3,0,9.8,23.4,382,117.3,102.7,2.2,1.2,3.5,2.5,-3.4,-0.9
Braun Hartfield\braun-hartfield-1,SO,2017-18,G,Youngstown State,Horizon,32,1018,16.2,0.516,0.493,4.5,11.8,7.7,15.1,2.9,2.7,15.6,22.2,422,104.1,111.4,1.3,0.6,1.9,0.2,-1.1,-0.9
Arell Hennings\arell-hennings-1,SR,2017-18,G,UC-Davis,Big West,30,316,14.8,0.609,0.545,2.4,5.7,4.1,26.3,2.2,0,21.8,17,111,115.3,102.7,0.6,0.5,1.1,0.9,-1.8,-0.9
Jakolby Long\jakolby-long-1,SO,2017-18,G,Iowa State,Big 12,22,209,6.5,0.468,0.463,2.6,12.5,7.6,10.6,1.1,0,15.4,12.4,43,97.6,111.1,0.1,0.1,0.2,-1,0.1,-0.9
Deon Lyle\deon-lyle-1,JR,2017-18,G,Texas-San Antonio,CUSA,32,602,19.8,0.598,0.591,5,14.3,9.7,4.1,0.7,0.6,9.1,26.6,303,114.6,104.7,1.6,0.8,2.3,3.7,-4.6,-0.9
Storm Murphy\storm-murphy-1,FR,2017-18,G,Wofford,Southern,33,901,12.6,0.612,0.579,1,8.7,4.9,24.1,1.9,0.1,23.8,13.1,254,116.4,107.8,1.5,0.9,2.4,0.7,-1.6,-0.9
Sam Neumann\sam-neumann-1,JR,2017-18,F,Montana State,Big Sky,32,622,11.9,0.649,0.608,7.6,18.4,12.7,7.7,1.1,0.2,17.3,9.4,147,129.2,109.7,1.1,0.5,1.6,-0.4,-0.5,-0.9
Prentiss Nixon\prentiss-nixon-1,JR,2017-18,G,Colorado State,MWC,27,867,15.2,0.508,0.449,1,10.2,5.4,12.9,2.6,0.4,11.6,27,392,103.2,111.6,1.2,0.5,1.7,1.6,-2.5,-0.9
Georgie Pacheco-Ortiz\georgie-pacheco-ortiz-1,SO,2017-18,G,Liberty,Big South,34,1040,15.3,0.594,0.525,1.4,8.7,5.2,17.2,1.9,0.7,15.3,18.2,343,115.1,101.6,2.1,1.6,3.7,0.3,-1.2,-0.9
Jack Perry\jack-perry-1,FR,2017-18,G,Eastern Washington,Big Sky,31,824,10.6,0.63,0.615,0.9,7.7,4.4,17.3,0.8,0,22.4,13.6,222,111.1,109,1.1,0.7,1.8,0.6,-1.6,-0.9
Adam Pickett\adam-pickett-1,JR,2017-18,G,Winthrop,Big South,31,649,17,0.63,0.607,2.9,12.6,8,16.5,2.3,2,22.7,22.4,277,107.1,100.2,1,1.1,2.1,-0.8,-0.1,-0.9
Louie Pillari\louie-pillari-1,SO,2017-18,G,Monmouth,MAAC,31,507,14.8,0.626,0.598,1.7,6.6,4.3,6.9,0.8,0.5,12,20.7,193,115.6,111.7,1.1,0.3,1.4,2.2,-3.2,-0.9
Jermaine Samuels\jermaine-samuels-1,FR,2017-18,F,Villanova,Big East,19,134,3.7,0.411,0.34,4.6,17.6,11.5,7.3,0,2.3,22.1,15.2,31,85.3,103.9,-0.1,0.2,0.1,-3,2.1,-0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Chris Seeley\chris-seeley-1,FR,2017-18,F,Utah,Pac-12,16,135,14,0.453,0.442,11,27.8,19.8,12.3,0.4,6.6,16.3,26.3,55,91.7,95.7,0,0.3,0.3,-5.3,4.4,-0.9
Deven Simms\deven-simms-1,SR,2017-18,G,Arkansas State,Sun Belt,24,736,22.1,0.562,0.523,4.4,19.6,11.5,12.3,2.5,1.4,15.1,28.7,380,107.3,109.3,1.5,0.6,2.1,0.8,-1.7,-0.9
Ashton Spears\ashton-spears-1,SO,2017-18,G,Jacksonville State,OVC,31,406,13.3,0.555,0.463,3.2,13.1,8.3,13.4,1.9,0.3,15.6,16,123,114.2,98.5,0.7,0.7,1.4,-0.4,-0.5,-0.9
Derryck Thornton\derryck-thornton-1,SO,2017-18,G,Southern California,Pac-12,22,323,8.5,0.454,0.384,0.7,11.3,6,14.6,3.2,1.1,23.9,19,89,85.1,102.7,-0.2,0.5,0.3,-3.2,2.4,-0.9
Darrian Traylor\darrian-traylor-1,SO,2017-18,G,UC-Irvine,Big West,25,183,12.5,0.535,0.51,4.9,13.6,9.4,7,1.6,0,15.9,18.7,58,105,100.4,0.2,0.3,0.5,-0.1,-0.7,-0.9
Rokas Ulvydas\rokas-ulvydas-1,SO,2017-18,F,Central Florida,AAC,24,255,10.6,0.506,0.489,7.6,18.6,13.3,0.9,0.5,8.5,21.5,15.6,58,89.9,91.7,0,0.6,0.6,-6.1,5.2,-0.9
Jannson Williams\jannson-williams-1,FR,2017-18,F,Marshall,CUSA,30,459,13,0.567,0.537,5.6,14.7,10.4,2.4,1.7,4.5,13,14.3,130,108,101.1,0.5,0.7,1.2,-1.7,0.9,-0.9
Jared Wilson-Frame\jared-wilson-frame-1,JR,2017-18,G,Pittsburgh,ACC,32,897,12.7,0.505,0.472,3.3,11,7.3,15.2,1.1,0.5,14.7,29.3,378,93.4,113.1,0.2,0.4,0.6,0.9,-1.9,-0.9
Jake Wright\jake-wright-1,JR,2017-18,G,Miami (OH),MAC,29,476,11.9,0.595,0.587,0.2,7.5,3.9,3.6,1.3,0.2,6.4,15.2,127,117.7,105.8,0.8,0.6,1.3,0.7,-1.6,-0.9
Darius Banks\darius-banks-1,FR,2017-18,G,James Madison,CAA,32,941,13.8,0.506,0.456,3.3,13.2,8,12.6,2.9,1.7,15.9,20.3,319,99.8,106.3,0.7,1,1.7,-1.6,0.7,-1
Jahvon Blair\jahvon-blair-1,FR,2017-18,G,Georgetown,Big East,30,645,11.5,0.489,0.432,4.8,6.7,5.8,15.4,1,0,13.7,24.2,265,101.2,110.5,0.7,0.5,1.1,1.3,-2.3,-1
Roberts Blumbergs\roberts-blumbergs-1,FR,2017-18,F,Grand Canyon,WAC,30,418,12.4,0.473,0.417,7.1,16.4,11.7,12,1.5,1.7,15.9,23.4,159,95.7,91.1,0.2,1.1,1.2,-2.4,1.4,-1
DeAndre Dishman\deandre-dishman-1,SO,2017-18,F,Eastern Kentucky,OVC,30,820,20.6,0.591,0.568,9.4,17.2,13.3,8.4,2,3,14.6,21.5,342,113.8,108,1.8,0.8,2.6,-0.4,-0.7,-1
Nat Dixon\nat-dixon-1,JR,2017-18,G,Chattanooga,Southern,31,1130,15.4,0.574,0.541,3.9,12,7.8,11.4,1.6,0.8,14.4,20.3,403,110,109.1,1.9,1,2.8,0.5,-1.5,-1
Lorenzo Edwards\lorenzo-edwards-1,SO,2017-18,F,Saint Joseph's,A-10,18,165,9,0.36,0.345,9.4,15.7,12.5,3.2,1,7.3,8,15,39,87.8,100.4,0,0.3,0.2,-3.5,2.5,-1
Ryan Edwards\ryan-edwards-1,SR,2017-18,C,Portland State,Big Sky,31,548,18.9,0.523,0.498,10.1,14.6,12.1,5.3,1,10.5,14.2,26.5,273,103.4,102,0.8,0.8,1.6,-3.1,2.1,-1
Travis Fields\travis-fields-1,SO,2017-18,G,Radford,Big South,33,662,13.6,0.484,0.452,2.7,10.7,6.6,23.8,3.2,0.8,17.9,20.5,214,100.6,101,0.6,1.1,1.6,-1.3,0.3,-1
