Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Kevin Jones\kevin-jones-5,JR,2010-11,F,West Virginia,Big East,33,1152,18.1,0.501,0.486,10.6,13.5,12,7.3,1,1.7,7.5,20.7,404,114.4,103.2,2.7,1.3,4,3.8,2.1,5.9
Brandon Knight\brandon-knight-1,FR,2010-11,G,Kentucky,SEC,38,1363,19.3,0.553,0.508,2.2,10.2,6.3,23.4,1.1,0.6,16.8,27,652,109.9,101.5,3.6,1.8,5.3,5.4,0.5,5.9
Jacob Lawson\jacob-lawson-1,SO,2012-13,F,Purdue,Big Ten,28,308,13.9,0.568,0.532,8.6,15.5,11.9,5.5,2,5.3,18,10.9,64,111.9,97.8,0.4,0.5,0.9,0.4,5.5,5.9
Paris Lee\paris-lee-1,SO,2014-15,G,Illinois State,MVC,34,1013,15.2,0.541,0.505,1.4,8.3,4.8,23.6,5.1,0.2,23.3,14.3,262,105.9,94.4,1.2,2.1,3.2,2.1,3.8,5.9
Cedrick Lindsay\cedrick-lindsay-1,SR,2013-14,G,Richmond,A-10,21,727,23.1,0.543,0.478,2.5,6,4.2,29.6,3.2,0.1,11.5,29.8,382,111.8,101.6,2,1.1,3.1,5.6,0.3,5.9
Jake Lindsey\jake-lindsey-1,SO,2016-17,G,Baylor,Big 12,35,790,12.1,0.552,0.53,2.7,8.8,5.9,23.9,1.3,1.8,21,12,199,117.1,102.4,1.3,1.1,2.4,2.7,3.2,5.9
Scott Machado\scott-machado-1,SR,2011-12,G,Iona,MAAC,33,1171,23.5,0.605,0.559,3.1,14.2,8.6,44.2,2.5,0.6,22.5,19.9,590,123.3,101.7,4.5,1.4,5.9,5.7,0.2,5.9
Steve McElvene\steve-mcelvene-1,FR,2015-16,C,Dayton,A-10,32,588,18.7,0.616,0.61,11.7,22,17.1,5.3,0.5,10.5,21.3,17.5,192,107.6,90.9,0.8,1.5,2.3,-1.2,7.1,5.9
Tyrus McGee\tyrus-mcgee-1,JR,2011-12,G,Iowa State,Big 12,34,675,18.8,0.602,0.559,7,13,10,6.5,1.4,1.2,8,17.9,241,128,103.1,2.1,0.7,2.9,6,0,5.9
Egidijus Mockevicius\egidijus-mockevicius-1,FR,2012-13,C,Evansville,MVC,36,661,20.5,0.655,0.633,12.7,22.8,17.3,2.4,1.3,11.1,19.3,15.6,200,117.1,94.4,1.5,1.2,2.7,-0.1,5.9,5.9
Danny Newsome\danny-newsome-1,SO,2015-16,F,Texas,Big 12,3,6,50.9,0.643,0.643,0,0,0,0,0,0,0,60.2,6,122.2,113.4,0,0,0,21.2,-15.3,5.9
Chris Otule\chris-otule-1,SR,2012-13,C,Marquette,Big East,35,623,17.2,0.612,0.634,12.1,13.6,12.9,2.7,0.8,6.7,17,15,166,113.3,101.1,1.1,0.7,1.9,2.3,3.6,5.9
Josh Perkins\josh-perkins-1,FR,2015-16,G,Gonzaga,WCC,36,1109,15.3,0.544,0.515,2.4,9.1,6,22.5,2.3,1,17.9,18.8,404,111.3,98.1,2,2,4.1,3,2.9,5.9
Dyshawn Pierre\dyshawn-pierre-1,SO,2013-14,F,Dayton,A-10,37,994,20.2,0.571,0.54,10.7,14.3,12.5,12.6,1.2,1.5,14,22.2,418,116.9,104.3,2.6,1.3,3.9,4.3,1.6,5.9
Walter Pitchford\walter-pitchford-1,SO,2013-14,F,Nebraska,Big Ten,32,742,19.4,0.594,0.58,5.8,18,11.9,5.2,1,2.9,5.7,19.2,268,123.3,101,2,1.2,3.2,4.8,1.2,5.9
Dusan Ristic\dusan-ristic-1,SO,2015-16,C,Arizona,Pac-12,34,561,18.8,0.579,0.558,10.6,15.3,13.1,9.4,0.5,4,16.7,22.1,238,111.8,98.6,1.2,1,2.2,2.3,3.6,5.9
Derek Rongstad\derek-rongstad-1,FR,2015-16,G,Milwaukee,Horizon,11,56,21.4,0.671,0.654,16.8,8.2,12.5,10.1,4.2,0,21.2,17.3,22,123.7,101.9,0.2,0.1,0.2,4.7,1.2,5.9
Earnest Ross\earnest-ross-1,SR,2013-14,G,Missouri,SEC,35,1116,20,0.563,0.494,4.8,16.3,11.1,9.6,2.5,1.3,13.1,23.6,465,115.5,103.1,2.7,1.6,4.3,4.5,1.4,5.9
Earnest Ross\earnest-ross-1,JR,2012-13,G,Missouri,SEC,34,860,17.6,0.53,0.498,7.6,15.5,11.6,8.5,2.9,0.9,16.2,22.5,332,106.5,97.4,1.6,1.3,3,3.5,2.4,5.9
Ralph Sampson\ralph-sampson-2,JR,2010-11,F,Minnesota,Big Ten,31,900,18.2,0.524,0.481,7,13.6,10.5,11.5,1,8.6,13.2,19.9,303,108.9,103.8,1.6,1,2.6,1.1,4.8,5.9
Russ Smith\russ-smith-1,SO,2011-12,G,Louisville,Big East,39,837,18.6,0.461,0.405,3.6,9.7,6.6,21.8,6.2,0.1,15.6,34.5,425,93.9,86.1,0.6,2.3,2.9,1.7,4.2,5.9
Brandan Stith\brandan-stith-1,JR,2016-17,F,Old Dominion,CUSA,28,709,24.1,0.533,0.5,11.4,20.3,15.6,10.8,2.1,7.4,11.8,22.4,281,112.9,91,1.6,1.8,3.4,0.4,5.5,5.9
Andre Stringer\andre-stringer-1,SR,2013-14,G,Louisiana State,SEC,34,875,19,0.591,0.548,2.5,8,5.3,19.1,2.2,0.1,11.5,21,380,123.4,105.6,2.6,1,3.6,6.6,-0.7,5.9
Rasheed Sulaimon\rasheed-sulaimon-1,FR,2012-13,G,Duke,ACC,36,1050,16.2,0.55,0.5,2.1,11.8,7,12.1,1.5,0.2,10.6,20.8,393,112.9,100.5,2.4,1.3,3.8,4.2,1.7,5.9
Travis Taylor\travis-taylor-1,SR,2012-13,F,Xavier,A-10,31,984,21.8,0.559,0.543,9.7,26.8,18.3,9,1.6,3.1,14,21.3,360,111.5,94.2,2.3,1.8,4.2,2.1,3.7,5.9
Aaron Thomas\aaron-thomas-3,SO,2013-14,G,Florida State,ACC,36,1135,19.3,0.567,0.505,4.1,11,7.9,12.7,3,1,16,25.1,494,110.7,100.1,2.4,1.9,4.3,3.6,2.2,5.9
Christion Thompson\christion-thompson-1,SO,2016-17,G,Rhode Island,A-10,26,268,12,0.467,0.431,5.5,11.6,8.6,7.8,3.5,3.6,10.5,14.4,67,105.7,94.2,0.3,0.6,0.8,1.5,4.5,5.9
Sam Thompson\sam-thompson-1,FR,2011-12,F,Ohio State,Big Ten,39,413,10.1,0.51,0.5,2.9,10,6.3,11.4,1,4.8,19.3,12.1,86,100.9,94.4,0.3,0.8,1.1,0.3,5.6,5.9
Beau Webb\beau-webb-1,Fr,2011-12,G,Colorado,Pac-12,6,16,21.9,1.5,1.5,15.5,0,7.6,0,0,0,33.3,9.9,4,160.9,108.6,0.1,0,0.1,10.6,-4.6,5.9
Jalan West\jalan-west-1,SR,2015-16,G,Northwestern State,Southland,1,30,36.5,0.839,0.846,0,10.9,5.5,47.5,0,0,11.8,26.4,22,156.2,120.9,0.2,0,0.2,14.7,-8.9,5.9
Darral Willis Jr.\darral-willisjr-1,JR,2016-17,F,Wichita State,MVC,36,591,26.2,0.589,0.538,12.4,21.4,17.1,8.2,1.5,5.8,15.3,29.5,329,113.9,86.9,1.8,1.7,3.5,1.1,4.8,5.9
Brandon Allen\brandon-allen-4,JR,2016-17,F,Florida State,ACC,14,87,18,0.637,0.625,1.3,6.2,3.8,8.1,1.3,2.4,8.3,19.6,35,127.5,106,0.3,0.1,0.4,5.9,-0.1,5.8
Jason Anderson\jason-anderson-2,FR,2015-16,G,Air Force,MWC,2,1,44.2,,,100,0,56.7,0,0,0,,0,1,217.5,115.8,0,0,0,14.9,-9.1,5.8
Jamel Artis\jamel-artis-1,SR,2016-17,F,Pittsburgh,ACC,32,1097,21.2,0.596,0.564,4.4,11.8,8.2,22.8,0.7,0.8,14.5,27.2,551,114.5,113.5,3.2,0.4,3.6,6.7,-0.9,5.8
Kyle Barone\kyle-barone-1,SR,2012-13,C,Idaho,WAC,30,1021,30.1,0.651,0.595,13.4,24.1,18.9,12.7,0.6,3.9,12.6,24.2,505,131.3,107.4,5.1,0.6,5.7,6.6,-0.7,5.8
Gilvydas Biruta\gilvydas-biruta-1,SR,2014-15,F,Rhode Island,A-10,33,687,19.5,0.595,0.565,11.7,14,12.9,11,1.5,2.3,16,20.1,264,114.8,91.9,1.7,1.6,3.2,2.8,3,5.8
Trevon Bluiett\trevon-bluiett-1,FR,2014-15,F,Xavier,Big East,37,1048,16.4,0.541,0.494,6.4,11.8,9.2,13.3,1.3,0.2,11.9,21.7,401,112.9,105,2.4,1.1,3.5,4.9,0.9,5.8
Andy Brown\andy-brown-1,SR,2012-13,F,Stanford,Pac-12,33,767,13.7,0.533,0.527,5.8,8.9,7.2,9.3,2.7,0.9,15,14.9,205,106.7,100.4,1,1,2,2.4,3.3,5.8
Anthony Brown\anthony-brown-5,JR,2013-14,G,Stanford,Pac-12,36,1206,16.6,0.61,0.564,3.3,13.9,8.8,12.4,1.5,0.4,16.2,18.7,427,115.8,104.5,2.5,1.6,4,4,1.8,5.8
Lorenzo Brown\lorenzo-brown-1,JR,2012-13,G,North Carolina State,ACC,33,1129,19.9,0.509,0.449,2.4,12.3,7.5,36.7,3.4,1.6,22.2,22.8,500,105.6,102,2.3,1.3,3.6,3.5,2.3,5.8
Rhamel Brown\rhamel-brown-1,SO,2011-12,F,Manhattan,MAAC,34,650,23.1,0.595,0.598,11,20.7,15.7,6.5,2.3,15,20,21.3,239,104.5,89.5,1,1.5,2.6,-1.9,7.7,5.8
Ryan Burton\ryan-burton-1,JR,2014-15,F,Indiana,Big Ten,14,49,14.5,1,1,9.6,14,11.9,10.3,0,0,0,4.1,10,211.7,111.7,0.2,0,0.2,6.3,-0.5,5.8
Mike Caffey\michael-caffey-1,SR,2014-15,G,Long Beach State,Big West,33,1073,21.5,0.532,0.503,2.2,11.9,7,28.4,3.5,0.6,14.9,28.7,520,106.3,100.3,2.3,1.6,3.9,4.5,1.3,5.8
Sampson Carter\sampson-carter-1,JR,2011-12,F,Massachusetts,A-10,7,134,21.4,0.605,0.573,6.2,16.3,11,14.5,3.6,3.1,18.2,20.8,57,112.5,94.4,0.3,0.3,0.6,2.6,3.2,5.8
Reece Chamberlain\reece-chamberlain-1,FR,2011-12,G,Belmont,A-Sun,31,200,16.1,0.67,0.658,6.1,15.3,10.7,12.6,3.5,0,22.3,13.4,57,120.2,96.2,0.4,0.3,0.8,3.8,2,5.8
Brekkott Chapman\brekkott-chapman-1,FR,2014-15,F,Utah,Pac-12,35,525,16.5,0.584,0.545,8.1,10.5,9.4,5.3,2.1,3.1,16.5,21.8,185,109.5,92.9,1,1.1,2.2,2.3,3.5,5.8
Andrew Chrabascz\andrew-chrabascz-1,FR,2013-14,F,Butler,Big East,31,599,18.6,0.606,0.545,10.4,7.9,9.2,11.4,1.9,1.1,11.6,16.2,208,128.8,104.8,1.8,0.8,2.5,3.8,2,5.8
Amir Coffey\amir-coffey-1,FR,2016-17,G,Minnesota,Big Ten,33,1097,15.6,0.559,0.503,2.3,9.6,6.1,17.9,1.9,0.4,15,19.2,397,110.3,100.9,1.9,1.7,3.6,3,2.8,5.8
Kevin Coker\kevin-coker-1,JR,2014-15,F,Xavier,Big East,3,4,25.8,1,1,0,0,0,0,0,0,0,13.3,1,200,113,0,0,0,8.6,-2.8,5.8
Thomas Coleman\thomas-coleman-1,SR,2010-11,F,North Carolina A&T,MEAC,31,989,31.1,0.631,0.619,13.2,21.2,17.4,11.3,2.1,8.8,15.9,24.7,504,119,96.6,3.5,1.7,5.2,3.1,2.7,5.8
D.J. Cooper\dj-cooper-1,JR,2011-12,G,Ohio,MAC,37,1199,21.6,0.488,0.429,2.6,12.3,7,37.5,4.2,0.3,16,28,596,105.7,93,2.8,2.4,5.2,4.4,1.4,5.8
Jaye Crockett\jaye-crockett-1,SR,2013-14,F,Texas Tech,Big 12,32,941,23.4,0.589,0.547,9.3,18.7,14,9.4,2.1,1.6,13.3,24.6,415,118.7,107,2.8,1,3.8,4.9,0.9,5.8
Jordan Dartis\jordan-dartis-1,SO,2016-17,G,Ohio,MAC,31,1082,16.1,0.64,0.601,0.4,10.6,5.7,9.2,2,0.6,9.3,15.2,348,126.7,99.5,2.6,1.8,4.4,4,1.8,5.8
Quenton DeCosey\quenton-decosey-1,SR,2015-16,G,Temple,AAC,33,1142,19.5,0.528,0.463,3.9,15.2,9.4,15.9,2.2,1.2,12.8,26.1,504,106.9,100.7,2.1,1.8,3.9,3.2,2.6,5.8
LaRon Dendy\laron-dendy-1,SR,2011-12,F,Middle Tennessee,Sun Belt,34,937,25.1,0.563,0.548,9.5,22.3,16.1,16.3,1.4,5.6,15.8,28.9,476,109.1,90.5,2.6,2.1,4.7,2.3,3.5,5.8
Papa Dia\papa-dia-1,SR,2010-11,F,Southern Methodist,CUSA,35,1177,29.1,0.627,0.593,13.6,24.7,19.7,15.3,1.3,7.9,19.7,32,618,110.9,93.5,3.8,2.4,6.2,1.9,3.9,5.8
Everett Duncan\everett-duncan-1,SO,2016-17,G,Vermont,AEC,1,2,23.7,,,65.1,0,31,0,0,0,,0,1,217.9,107.2,0,0,0,10.3,-4.5,5.8
Melvin Ejim\melvin-ejim-1,SO,2011-12,F,Iowa State,Big 12,34,805,20.9,0.565,0.513,12.1,21.8,16.9,9,2.4,1.3,14.2,20.7,321,116.1,97.4,2.2,1.3,3.5,3.6,2.3,5.8
Marcus Foster\marcus-foster-1,FR,2013-14,G,Kansas State,Big 12,33,969,17.7,0.546,0.518,3.1,9.5,6.3,20.9,1.2,0.8,13.4,28.8,456,107.6,103.7,1.9,1.3,3.2,4.9,0.9,5.8
Michael Gbinije\michael-gbinije-1,SO,2013-14,F,Syracuse,ACC,34,497,14.4,0.505,0.462,4.9,9.8,7.3,15.6,3.3,1.9,12.9,14.4,127,114.9,98.6,0.8,0.9,1.7,2.8,3,5.8
Alterique Gilbert\alterique-gilbert-1,FR,2016-17,G,Connecticut,AAC,3,87,19.9,0.579,0.545,1.4,11,6.4,15,4.9,0,13,18.8,29,113.3,97.2,0.2,0.2,0.3,2.8,3,5.8
Brandon Goodwin\brandon-goodwin-1,JR,2016-17,G,Florida Gulf Coast,A-Sun,34,1073,26.7,0.617,0.576,3.2,13,8.4,24.4,2.2,0.2,12.4,27,611,125.7,100.8,4.6,1.7,6.3,6.2,-0.4,5.8
Anton Grady\anton-gandy-1,FR,2011-12,F,Cleveland State,Horizon,33,699,23.8,0.559,0.538,11.4,29.1,19.8,10.5,2.6,8,16.3,22.8,273,108.9,85.6,1.5,1.9,3.4,0.1,5.7,5.8
Jerami Grant\jerami-grant-1,SO,2013-14,F,Syracuse,ACC,32,1005,21.6,0.547,0.496,9.1,17.2,13,9.4,1.7,2.5,9.5,21.1,379,120.4,98.7,2.8,1.9,4.6,3.3,2.5,5.8
Devon Hall\devon-hall-1,SO,2015-16,G,Virginia,ACC,37,809,10.2,0.479,0.444,1.4,14.3,8,15.8,1.4,1.6,16.3,14.2,181,101,100.1,0.5,1.3,1.9,1.4,4.4,5.8
Tim Hardaway\tim-hardaway-jr-1,JR,2012-13,G,Michigan,Big Ten,38,1324,17.7,0.538,0.516,0.8,16.3,8.4,13,1.2,1.4,12.2,23.7,505,108.5,100.7,2.8,1.7,4.5,3.8,2,5.8
Jordan Heath\jordan-heath-1,SR,2013-14,F,Canisius,MAAC,34,940,21.2,0.608,0.624,7.4,15.9,11.7,6.2,2.2,8.2,10.4,17.6,333,123.5,108.3,2.3,0.9,3.2,2.8,3,5.8
Buddy Hield\buddy-hield-1,FR,2012-13,G,Oklahoma,Big 12,27,679,14.9,0.467,0.433,8.2,11.6,9.8,14.6,2.9,1.1,16.3,20.3,226,98.5,99.9,0.7,0.9,1.6,2.7,3.1,5.8
DJ Hogg\dj-hogg-1,FR,2015-16,F,Texas A&M,SEC,37,673,13.4,0.504,0.491,4.5,12.6,8.6,9.6,1.7,0.9,9.5,18.4,212,108.1,98.1,0.9,1.2,2.1,2.9,2.8,5.8
Myles Mack\myles-mack-1,SR,2014-15,G,Rutgers,Big Ten,32,1133,18,0.519,0.468,2.1,10.7,6.3,28.7,3,0.4,15.8,22.8,434,104.4,103.8,1.8,1.3,3.1,4.8,1,5.8
Jermaine Mallett\jermaine-mallett-1,SR,2010-11,G,Missouri State,MVC,35,1153,19.2,0.592,0.538,6.4,16.9,11.5,18.2,1.5,0.5,17,19.8,424,117.9,102.9,3.2,1.3,4.5,4.8,1,5.8
Kelvin Martin\kelvin-martin-1,JR,2010-11,F,Charleston Southern,Big South,30,885,27.6,0.625,0.6,14.7,20.4,17.5,8.7,3.8,3.2,14,18.9,376,127.1,93.6,3.1,1.8,5,3.4,2.4,5.8
Nate Mason\nate-mason-1,JR,2016-17,G,Minnesota,Big Ten,34,1174,17.8,0.494,0.436,2,8.8,5.5,29.1,2.2,0.4,11,24.8,537,107.8,100.6,2.2,1.9,4.1,3.7,2.1,5.8
T.J. Maston\tj-maston-1,FR,2014-15,F,Baylor,Big 12,11,36,26.6,0.562,0.533,16.2,15.7,16,7.5,3.5,3.2,15.1,28.6,16,109.6,91.7,0.1,0.1,0.2,2.9,2.9,5.8
Leslie McDonald\leslie-mcdonald-1,SO,2010-11,G,North Carolina,ACC,36,565,14.6,0.522,0.5,5.2,8.5,6.9,6.4,1.9,0.3,11,22.1,221,108.3,98.7,1,0.9,1.9,4.4,1.4,5.8
Sam McLaurin\sam-mclaurin-1,SO,2010-11,F,Coastal Carolina,Big South,33,868,20.7,0.665,0.678,11.8,17.9,15.1,7.5,1.4,7.3,18.8,13.4,261,124.1,90.8,2.1,2,4.1,1.3,4.4,5.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Kenyon McNeaill\kenyon-mcneaill-1,SR,2013-14,G,Louisiana Tech,CUSA,37,830,18.6,0.609,0.572,2,9.2,5.6,7.9,2.5,0.4,8.3,20.6,342,125,95.9,2.4,1.7,4.1,5.3,0.5,5.8
Bertrand Nkali\bertrand-nkali-1,JR,2015-16,F,Houston,AAC,24,217,14.1,0.559,0.579,16.3,11.1,13.7,1.4,1.1,9,18.7,8.7,47,123.3,102.1,0.4,0.3,0.7,1.2,4.5,5.8
Josh Oglesby\josh-oglesby-1,JR,2013-14,G,Iowa,Big Ten,21,409,13.6,0.589,0.577,2.8,5.5,4.2,11.6,1.4,0.3,7.9,15,124,127.7,106.9,0.9,0.4,1.4,5.9,-0.1,5.8
Devin Oliver\devin-oliver-1,JR,2012-13,F,Dayton,A-10,31,883,17.1,0.527,0.502,11.2,24.9,18,12.2,2.5,0.9,19.3,19.1,298,105.1,95.9,1.4,1.5,2.9,2.6,3.2,5.8
Brandon Paul\brandon-paul-1,JR,2011-12,G,Illinois,Big Ten,32,1070,17.8,0.519,0.465,3.5,15.8,9.4,19.2,2.7,2.9,19.4,28,461,98,97.9,1.3,1.7,3,2.3,3.5,5.8
Norman Powell\norman-powell-1,SR,2014-15,G,UCLA,Pac-12,36,1244,19.6,0.54,0.497,1.9,13.3,7.6,12.8,3.2,1.5,12.8,25.3,531,107.4,99.8,2.5,1.9,4.4,3.5,2.4,5.8
Raphiael Putney\raphiael-putney-1,SO,2011-12,F,Massachusetts,A-10,36,871,19,0.572,0.565,4.9,22.5,13.2,10,2.3,6,16.7,20.2,324,105.9,93.3,1.4,1.7,3.1,1.5,4.2,5.8
Tyler Rawson\tyler-rawson-1,JR,2016-17,F,Utah,Pac-12,32,625,15.3,0.546,0.51,6.8,14.6,10.9,15.4,1.8,2.8,19.3,17.4,216,109.4,96.8,1,1.2,2.2,2.5,3.3,5.8
Tyler Roberson\tyler-roberson-1,JR,2015-16,F,Syracuse,ACC,37,1140,18.2,0.537,0.524,14.8,15.8,15.3,9.2,1.5,2.5,15.9,16.4,367,113.9,100.8,2.1,1.8,3.9,1.8,4,5.8
Demetrius Robinson\demetrius-robinson-1,JR,2011-12,G,North Carolina-Greensboro,Southern,2,2,0.7,0,0,0,0,0,0,27.9,0,0,23.5,0,0,54.3,0,0,0,-11.5,17.2,5.8
Justin Robinson\justin-robinson-2,SR,2016-17,G,Monmouth,MAAC,34,1128,23.3,0.566,0.512,1.9,10,6,29.4,2.3,0.3,13.1,28.3,670,116.5,101.8,3.7,1.6,5.4,6,-0.2,5.8
E.J. Singler\ej-singler-1,JR,2011-12,F,Oregon,Pac-12,34,1046,20.4,0.606,0.543,5.1,17.5,11.3,14.4,1.1,1.3,14.4,21.7,443,120.4,104.2,3.3,1,4.4,5.3,0.5,5.8
Jordan Smart\jordan-smart-1,JR,2011-12,G,Vanderbilt,SEC,8,16,33.7,1,1,0,23.5,11.8,0,0,0,0,16.5,5,189.7,100.9,0.1,0,0.1,10.9,-5.1,5.8
Tony Snell\tony-snell-1,JR,2012-13,G,New Mexico,MWC,35,1093,17,0.562,0.516,1.6,8.9,5.2,22.4,1.6,1.9,15.6,22.8,408,107,99.5,2.1,1.5,3.6,4.1,1.7,5.8
Marc Sonnen\marc-sonnen-1,SR,2012-13,G,Northern Iowa,MVC,36,1190,14.9,0.628,0.61,1.9,7.7,4.7,8.7,1.6,0.6,9.1,15.6,332,122.2,102.7,2.8,1.3,4.1,5.1,0.7,5.8
Garrett Stutz\garrett-stutz-1,SR,2011-12,C,Wichita State,MVC,32,786,26.5,0.605,0.559,9.7,29.5,19.8,9.4,0.9,4.5,16.1,27.3,394,114.5,88.2,2.6,2,4.5,2.5,3.2,5.8
Scott Suggs\scott-suggs-1,JR,2010-11,G,Washington,Pac-10,31,566,15.2,0.637,0.629,2.9,8.7,5.8,9.9,0.9,1.2,16,17.6,197,118.8,103.7,1.3,0.6,1.9,5,0.8,5.8
Maurice Sutton\maurice-sutton-1,SO,2010-11,F,Villanova,Big East,27,285,13.4,0.569,0.538,8.3,17,12.7,4,0.9,11.2,23.7,13.7,68,102.3,96.6,0.3,0.5,0.8,-1.8,7.6,5.8
Jordan Swing\jordan-swing-1,JR,2012-13,F,Alabama-Birmingham,CUSA,33,1008,21.1,0.588,0.555,4.3,19.4,11.2,18.4,2.4,1.4,13.4,21.6,429,116.5,99.6,2.8,1.4,4.2,4.6,1.2,5.8
Jared Swopshire\jared-swopshire-1,SR,2012-13,F,Northwestern,Big Ten,24,779,18.1,0.562,0.526,7.3,19.3,12.9,16.8,1.5,1.7,13.4,17.4,236,113.3,103.3,1.7,0.8,2.4,3.4,2.4,5.8
Jae'Sean Tate\jaesean-tate-1,JR,2016-17,F,Ohio State,Big Ten,32,1021,19.6,0.566,0.559,7.1,14.8,11.2,13.5,1.9,1.7,15.1,23.7,442,109,100.9,2,1.6,3.6,3.1,2.7,5.8
Tyler Thalken\tyler-thalken-1,JR,2011-12,G,Denver,Sun Belt,4,23,25.5,1.125,1.125,6.5,0,3.2,0,2.8,0,0,10.3,5,225.5,105.2,0.1,0,0.1,9.4,-3.6,5.8
Ahmad Thomas\ahmad-thomas-1,JR,2016-17,G,North Carolina-Asheville,Big South,33,1088,26.5,0.587,0.585,5.1,17.6,11.3,15.7,5.2,1.8,12,27.2,543,112,90.4,2.8,2.8,5.5,2.7,3.1,5.8
Trey Thompkins\trey-thompkins-1,JR,2010-11,F,Georgia,SEC,30,937,24.2,0.536,0.51,7.3,20.4,14.2,11.1,2.2,5.7,14.2,29.9,433,104.3,93,1.9,2,3.8,1.9,3.9,5.8
Darius Thompson\darius-thompson-1,FR,2013-14,G,Tennessee,SEC,37,621,12.2,0.478,0.429,2.1,11.7,6.9,24.6,3.7,1.3,25.7,11.2,129,104.4,95.9,0.5,1.3,1.8,1.5,4.4,5.8
Ralston Turner\ralston-turner-1,SR,2014-15,G,North Carolina State,ACC,36,1136,15.7,0.55,0.517,2.2,9.1,5.7,6.4,1.2,0.5,8.1,21,401,116.3,106,2.7,1,3.8,5.9,-0.1,5.8
Spencer Turner\spencer-turner-1,FR,2011-12,G,Belmont,A-Sun,13,53,25.3,0.69,0.69,2.3,6.9,4.6,15,1.1,0,4.5,20.7,23,142.3,106,0.2,0,0.3,9.7,-3.9,5.8
Dean Wade\dean-wade-1,FR,2015-16,F,Kansas State,Big 12,33,871,16.9,0.522,0.484,8.8,14,11.3,9,1.4,2.3,9,19.6,315,115.5,102.1,1.9,1.2,3.1,3.1,2.6,5.8
Alan Williams\alan-williams-2,SR,2014-15,C,UC-Santa Barbara,Big West,26,847,29.5,0.524,0.458,12.3,31.6,22,12.9,2.3,6.5,10.6,30.9,436,111.1,89.7,2.6,2.1,4.7,1.3,4.5,5.8
Dre Wills\dre-willis-1,SR,2016-17,G,Vermont,AEC,35,682,20.5,0.585,0.614,7.4,15.1,11.5,13.4,2.9,3.3,15,17.8,233,115.3,92.8,1.4,1.6,3,1.5,4.3,5.8
Jerran Young\jerran-young-1,SR,2013-14,F,Wright State,Horizon,35,730,18.3,0.548,0.519,7.3,14.9,11.2,14.3,4.2,6.9,19.4,23.5,275,99.5,87.9,0.6,2.1,2.7,-0.8,6.6,5.8
Michael Young\michael-young-3,SR,2016-17,F,Pittsburgh,ACC,33,1097,24.8,0.555,0.497,5.8,17.3,11.8,20.3,1,2.4,10.7,31.1,618,114.1,109.7,3.5,0.8,4.3,5.1,0.8,5.8
Sammy Zeglinski\sammy-zeglinski-1,JR,2010-11,G,Virginia,ACC,24,614,15.4,0.494,0.486,2,13.3,7.5,20.4,3.4,0.8,13.2,20.3,188,100.2,99,0.6,0.9,1.6,3.4,2.4,5.8
Nathan Adrian\nathan-adrian-1,SO,2014-15,F,West Virginia,Big 12,35,539,9.4,0.388,0.355,9.3,9.6,9.4,11.4,3,3.3,17.1,13.3,119,94.5,97.9,0.2,0.9,1.1,0.9,4.8,5.7
Ryan Arcidiacono\ryan-arcidiacono-1,JR,2014-15,G,Villanova,Big East,36,1095,15.8,0.551,0.493,1.2,5.5,3.4,22.1,2.2,0.2,12.7,18.4,382,119.2,99.4,2.8,1.7,4.5,4.4,1.3,5.7
Sean Armand\sean-armand-1,SO,2011-12,G,Iona,MAAC,33,625,21.4,0.661,0.651,4.1,9.4,6.7,11.1,1.9,0.3,9.8,20.6,265,128.4,105.2,2.2,0.5,2.8,7.8,-2.1,5.7
J.J. Avila\jj-avila-1,SO,2011-12,F,Navy,Patriot,21,703,26.3,0.567,0.527,9.1,22.8,15,26.4,3.5,1.9,15.3,27.4,323,110.9,102.3,2,0.8,2.8,4.9,0.8,5.7
Kent Bazemore\kent-bazemore-1,SR,2011-12,G,Old Dominion,CAA,35,1103,21.1,0.495,0.463,6.1,17.2,11.1,23.9,4.1,1.3,17.1,29.7,519,100.2,90.8,1.8,2.5,4.2,3.3,2.5,5.7
Malik Beasley\malik-beasley-1,FR,2015-16,G,Florida State,ACC,34,1014,20.8,0.583,0.541,5,15.1,10.1,9.8,1.8,0.6,11.5,24.3,483,117.5,105.5,2.9,1.1,4,5,0.7,5.7
Daveon Boardingham\daveon-boardingham-1,JR,2012-13,F,Southern Mississippi,CUSA,36,737,23,0.602,0.571,12.8,12.7,12.8,3.2,2.5,9.2,13.7,20.7,290,120.1,94.7,2.3,1.4,3.6,1.7,4,5.7
