Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Jalen Hudson\jalen-hudson-1,SO,2015-16,G,Virginia Tech,ACC,35,700,11.8,0.497,0.457,3.3,9.5,6.5,6.3,1.7,0.8,14.3,24.5,265,96.1,106.1,0.4,0.7,1.1,-0.9,0.2,-0.7
Clayton Hughes\clayton-hughes-1,FR,2017-18,G,Indiana State,MVC,26,440,7.6,0.613,0.587,2.1,6.1,4,9.9,1.9,1.4,29.9,12.6,95,95.8,106.3,0.1,0.5,0.6,-1.1,0.2,-1
Elijah Hughes\elijah-hughes-1,FR,2016-17,G,East Carolina,AAC,25,512,13.1,0.477,0.422,2.1,9.7,6,14.6,1.6,2.2,10.5,22.8,183,100.7,100.8,0.5,0.8,1.3,-0.4,0.2,-0.2
Lindsey Hughey\lindsey-hughey-1,SR,2010-11,G,Weber State,Big Sky,32,997,17.2,0.543,0.503,3.5,16.2,10.1,17.8,2.7,0.5,19.3,24.4,396,100.9,100.5,1.3,1.4,2.7,0.6,0.2,0.8
Jerome Hunter\jerome-hunter-1,FR,2010-11,F,Alabama A&M,SWAC,28,484,7.6,0.428,0.406,6.8,15.4,11,5.6,1.2,3.2,21.7,14.1,99,81.3,94.2,-0.3,1,0.7,-7.5,0.2,-7.3
Jordan Hunter\jordan-hunter-1,FR,2015-16,G,New Mexico,MWC,28,251,9.7,0.545,0.528,1.5,9.7,6,22.3,3.1,0,31,16.2,70,91.4,102.8,0,0.3,0.3,-1.3,0.2,-1.1
Adedeji Ibitayo\adedeji-ibitayo-1,JR,2013-14,G,Akron,MAC,29,438,15.8,0.563,0.578,6.4,11.1,8.7,6.8,2,2.6,11.8,18,138,113.9,103.4,0.8,0.6,1.4,1.7,0.2,1.9
Adedeji Ibitayo\adedeji-ibitayo-1,SO,2012-13,G,Akron,MAC,29,319,9,0.425,0.388,3.4,16.4,9.7,10.9,1.5,1,15.1,18.9,86,92.1,96.6,0.1,0.5,0.6,-2.5,0.2,-2.2
Jailyn Ingram\jailyn-ingram-1,SO,2017-18,F,Florida Atlantic,CUSA,25,657,7.4,0.433,0.395,4.1,13,8.3,11.7,1.3,1.1,20.7,22.8,213,81.3,101.3,-0.7,1,0.3,-6.5,0.2,-6.2
DeWayne Jackson\dewayne-jackson-1,SO,2010-11,F,Morgan State,MEAC,31,993,16.9,0.511,0.467,4,12.7,8.2,10.6,2.6,2.3,14.2,25.4,404,102,97.6,1.4,1.7,3.1,0.4,0.2,0.6
Frank Jackson\frank-jackson-2,FR,2016-17,G,Duke,ACC,36,895,17.1,0.598,0.564,3.1,8.3,5.8,12.6,1.3,0.2,12.9,21.1,371,119,106.2,2.4,0.9,3.3,5.1,0.2,5.3
Jalen Jackson\jalen-jackson-1,JR,2015-16,F,Arkansas-Little Rock,Sun Belt,33,509,20,0.544,0.513,6.2,9.7,8,10.7,2.1,2.3,15.7,32.6,252,100,95.8,0.6,1,1.7,-2.1,0.2,-1.9
Reggie Jackson\reggie-jackson-1,JR,2010-11,G,Boston College,ACC,34,1161,26.9,0.618,0.585,3.9,11.3,7.8,29.7,1.9,1.7,13.9,27.2,609,122.8,109.8,5,0.6,5.6,9,0.2,9.1
Derric Jean\derric-jean-1,JR,2017-18,G,Louisiana Tech,CUSA,27,697,13.6,0.575,0.542,2.5,10.3,6.5,12.7,2.4,0.7,17.8,19.5,242,105.8,103.4,0.9,1,1.8,0.6,0.2,0.8
Marcus Johnson Jr.\marcus-johnsonjr-1,JR,2015-16,G,Arkansas-Little Rock,Sun Belt,35,1072,18.5,0.632,0.6,2.4,9.4,6,10.2,1.6,0,11.9,19.9,393,121.7,98.5,2.9,1.9,4.8,4.3,0.2,4.5
Brandon Johnson\brandon-johnson-56,FR,2016-17,F,Western Michigan,MAC,32,737,16.3,0.538,0.527,10.5,17.5,13.9,5.9,0.9,2.9,12.6,17.9,258,111.3,107.3,1.3,0.7,2,-0.4,0.2,-0.3
Durand Johnson\durand-johnson-1,SR,2015-16,F,St. John's (NY),Big East,32,886,13.1,0.488,0.453,2,13.3,7.4,13.5,2.4,1.1,12.8,24.3,351,95.5,106.1,0.4,0.9,1.3,0.4,0.2,0.6
Iman Johnson\iman-johnson-1,JR,2014-15,F,Maryland-Eastern Shore,MEAC,31,549,10,0.467,0.447,8.6,13.9,11.2,10.9,2.6,0.9,22.2,15,129,93.3,102.6,0.1,0.7,0.8,-3.5,0.2,-3.3
Nori Johnson\nori-johnson-1,SR,2013-14,G,College of Charleston,CAA,25,562,15.5,0.613,0.591,2.3,7.3,4.8,8.2,1.9,1.9,8.6,16.7,169,128.1,102,1.4,0.9,2.3,3.4,0.2,3.6
Orlando Johnson\orlando-johnson-1,JR,2010-11,G,UC-Santa Barbara,Big West,32,1065,28.8,0.598,0.546,6.1,16.2,11.5,24.2,2.2,1.8,13.4,33.2,628,116.1,100.1,4.3,1.5,5.8,7,0.2,7.2
Rob Johnson\rob-johnson-3,FR,2017-18,G,Citadel,Southern,25,256,13.1,0.516,0.5,10.3,18.3,14,7.9,1.9,5.4,21.1,16,85,99.3,108.8,0.2,0.2,0.4,-4.5,0.2,-4.3
Shamar Johnson\shamar-johnson-3,SR,2016-17,F,Loyola Marymount,WCC,28,604,12.2,0.476,0.46,8.1,15.6,11.7,14.8,1.2,1.4,16.1,20.1,207,98.3,105.4,0.4,0.7,1.1,-2.5,0.2,-2.2
Stefon Johnson\stefon-johnson-1,JR,2011-12,F,Gardner-Webb,Big South,32,857,15.4,0.518,0.493,10.8,18.9,14.5,3.5,1.7,2.1,13.6,16.1,241,107.1,100.4,1.2,1.1,2.4,-2.6,0.2,-2.4
Tyrell Johnson\tyrell-johnson-1,SO,2016-17,F,Appalachian State,Sun Belt,30,586,13.2,0.504,0.467,6,15.1,10.5,4.3,0.9,5.6,13.8,21.3,209,97.7,103.9,0.4,0.7,1.1,-4.5,0.2,-4.4
Wesley Johnson\wesley-johnson-1,SO,2015-16,F,Charleston Southern,Big South,28,300,10.3,0.605,0.571,8.1,12,9.9,2.8,1.5,2.7,18.3,9.1,61,119.8,107.3,0.4,0.3,0.7,-2.9,0.2,-2.7
Zach Johnson\zach-johnson-2,FR,2015-16,G,Florida Gulf Coast,A-Sun,35,941,16,0.545,0.518,1.3,8.5,5.1,22.1,1.9,2.1,18.8,22.8,389,104.1,101.8,1.3,1.4,2.7,-0.6,0.2,-0.4
Darius Johnson-Odom\darius-johnson-odom-1,SR,2011-12,G,Marquette,Big East,34,1120,20.1,0.568,0.529,2.3,10.1,6.1,17.7,1.6,0.4,12.7,27.2,551,111.9,99.9,3.1,1.5,4.7,5.7,0.2,5.9
Chris Jones\chris-jones-5,SO,2014-15,G,Pittsburgh,ACC,34,933,13.7,0.518,0.512,4.8,9.5,7,14.9,1.1,1.3,10.9,18.4,273,109.5,110.5,1.5,0.5,2,3.4,0.2,3.6
Jamail Jones\jamail-jones-1,JR,2013-14,G,Florida Gulf Coast,A-Sun,35,1028,9.8,0.47,0.44,5.2,16.1,10.9,7.2,1.3,0.3,17,19.3,300,91.9,99.2,0,1.8,1.8,-4,0.2,-3.9
Jason Jones\jason-jones-1,SO,2010-11,F,Middle Tennessee,Sun Belt,32,948,18.2,0.534,0.489,6.6,12.9,9.7,12.4,2.6,0.8,16.4,24.9,400,104.2,98.3,1.6,1.5,3.2,-0.4,0.2,-0.2
Lewis Jones\lewis-jones-1,SR,2012-13,G,Evansville,MVC,35,752,9.4,0.463,0.423,4,10.6,7,9.8,1.5,0.5,13.8,18.8,209,94.4,104,0.4,0.7,1.1,-2.3,0.2,-2
Lucky Jones\lucky-jones-1,SO,2012-13,G,Robert Morris,NEC,34,955,21.6,0.621,0.549,7.5,22.1,14,11.6,2.7,0.5,15.2,20.5,383,121.5,98.4,3.1,1.4,4.5,3.4,0.2,3.6
Pierre Jordan\pierre-jordan-1,SR,2011-12,G,Georgia Tech,ACC,28,323,4.3,0.421,0.406,0.4,10,5.1,14.6,2,0.7,28.6,11.7,48,78,103.3,-0.2,0.3,0.1,-4.3,0.2,-4.1
Nikola Jovanovic\nikola-jovanovic-1,SO,2014-15,F,Southern California,Pac-12,32,896,17.7,0.546,0.518,9.2,18.3,13.8,3.9,0.8,2.8,16.4,24,361,101.7,102.4,1.2,1.1,2.3,-0.8,0.2,-0.6
Christian Juzang\christian-juzang-1,SO,2017-18,G,Harvard,Ivy,24,581,9.7,0.585,0.537,1.4,10.4,5.9,18.3,1.1,0.6,25.9,15.3,153,99.7,101.9,0.3,0.9,1.2,-2.1,0.2,-1.8
Mathieu Kamba\mathieu-kamba-1,SR,2017-18,G,Central Arkansas,Southland,27,810,19.8,0.579,0.552,7.5,14.9,11.2,14.8,2,3.3,16.1,22.2,376,111.5,103.3,1.7,1.1,2.8,0.9,0.2,1.1
Nelson Kaputo\nelson-kaputo-1,FR,2015-16,G,St. Bonaventure,A-10,30,502,10.8,0.484,0.469,0.7,10.3,5.6,19.5,3.3,0,18.5,16.6,140,98.4,104.8,0.3,0.6,0.9,0.4,0.2,0.6
Nick Kellogg\nick-kellogg-1,JR,2012-13,G,Ohio,MAC,34,870,12.5,0.566,0.541,1,9.7,5.2,10.2,2.4,0.4,14.3,16.8,240,105,99,1.1,1.2,2.3,1.4,0.2,1.6
James Kelly\james-kelly-1,SR,2015-16,F,Marshall,CUSA,33,1009,26.8,0.615,0.594,6.3,27,16.6,7.4,2.2,3.1,12.5,27.7,576,114.6,102.8,2.9,1.4,4.3,2.6,0.2,2.7
Joey King\joey-king-1,SO,2013-14,F,Minnesota,Big Ten,37,827,13.2,0.6,0.554,4.8,9.9,7.4,7,1.1,1.4,13.4,16.5,243,117.2,109.4,1.5,0.7,2.2,2.4,0.2,2.6
Justice Kithcart\justice-kithcart-1,FR,2016-17,G,Pittsburgh,ACC,29,385,2.8,0.345,0.348,1.6,4.6,3.2,15.6,1.4,1.1,24.2,10.1,55,78.8,114.6,-0.2,0.1,-0.1,-3.2,0.2,-3
Kendall Knorr\kendall-knorr-1,SO,2013-14,G,Navy,Patriot,30,671,12.9,0.492,0.452,5.8,14,9.6,18.4,2.6,0.8,18,16.1,177,101.3,102.9,0.5,1,1.5,-1.8,0.2,-1.6
Zane Knowles\zane-knowles-2,SR,2013-14,F,Texas A&M-Corpus Christi,Southland,34,823,15.9,0.561,0.586,12.5,26,19.4,4.2,0.7,4.9,20.1,17.1,239,103.8,102.9,0.8,1.2,2,-2.9,0.2,-2.7
Bennett Koch\bennett-koch-1,SO,2015-16,F,Northern Iowa,MVC,36,675,15.2,0.554,0.497,6.8,16.2,11.8,5.4,0.9,2.3,17.3,25.7,268,100.1,100.8,0.7,1.1,1.8,-3.4,0.2,-3.1
Denton Koon\denton-koon-1,JR,2013-14,F,Princeton,Ivy,18,411,12.6,0.473,0.434,6.9,12.1,9.5,10.6,2,1.3,13.1,22.5,140,97.5,100.7,0.2,0.7,0.9,-3.2,0.2,-3
J.P. Kuhlman\jp-kuhlman-1,SR,2012-13,G,Davidson,Southern,31,913,14.8,0.551,0.513,2.1,9.6,5.9,23.5,1.8,0,17.6,16.2,278,112.5,100.7,1.8,1.1,3,1.8,0.2,2
Karolis Kundrotas\karolis-kundrotas-1,JR,2017-18,C,Elon,CAA,27,291,8.4,0.516,0.49,6.8,12.4,9.7,4.9,1.4,2.3,20.8,13.1,63,96.2,107.2,0.1,0.3,0.4,-4.9,0.2,-4.7
Artur Labinowicz\artur-labinowicz-1,SO,2017-18,G,Coastal Carolina,Sun Belt,28,762,14.6,0.535,0.475,4.2,13.8,9.1,8.7,1.6,2.7,16,22.4,291,104.7,101.9,1,1.1,2.1,-0.2,0.2,0
DaVonte Lacy\davonte-lacy-1,SO,2012-13,G,Washington State,Pac-12,25,738,15.5,0.56,0.528,3.2,10.4,6.5,14.9,1.9,0.2,15.8,20.9,249,108.5,104.2,1.4,0.7,2.1,3.7,0.2,3.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Auston Barnes\auston-barnes-2,JR,2013-14,F,Bradley,MVC,32,1016,14.4,0.546,0.505,8.3,13,10.6,7.1,1.2,1.4,12.2,15,281,115.7,107.3,1.7,1.1,2.8,1.1,0.1,1.2
Sammy Barnes-Thompkins\sammy-barnes-thompkins-1,FR,2015-16,G,Boston College,ACC,27,457,9.4,0.507,0.5,1.5,9.9,5.6,8.9,2.1,1.2,14.5,20.2,131,90.8,106.5,0,0.5,0.4,-1.6,0.1,-1.5
Ray Barreno\ray-barreno-1,JR,2015-16,C,Portland,WCC,31,446,9.9,0.538,0.523,11.2,23.9,17.5,2.4,0.7,4.2,30.3,15.5,118,89.3,107.4,-0.1,0.4,0.3,-5.6,0.1,-5.5
Nassir Barrino\nassir-barrino-1,FR,2016-17,G,San Diego,WCC,30,536,5.1,0.395,0.384,2.7,12.3,7.5,15.2,2.1,0,21.7,15.5,107,78,108.4,-0.5,0.5,-0.1,-6.8,0.1,-6.6
Paul Baxter\paul-baxter-1,FR,2012-13,G,Sam Houston State,Southland,33,741,12.7,0.466,0.426,3.4,12.1,7.2,25.1,2.1,1.1,16.4,21.9,249,96.4,95.3,0.6,1.3,1.9,-1.5,0.1,-1.4
Brian Bennett\brian-bennett-1,JR,2014-15,F,Cal Poly,Big West,29,879,19.2,0.514,0.507,7.1,18.7,12.5,7.8,1.5,1.2,9.7,22.9,305,106,100,1.5,1.3,2.8,-0.6,0.1,-0.5
Brian Benson\brian-benson-1,SR,2011-12,F,New Hampshire,AEC,29,834,17.3,0.567,0.582,12.5,24.6,18,2,1,3.1,15,15.4,234,111.1,94.7,1.4,1.6,3,-2.2,0.1,-2.1
Stetson Billings\stetson-billings-1,SR,2016-17,F,Arkansas-Little Rock,Sun Belt,19,358,10.8,0.512,0.465,2.7,12.2,7.4,13.3,2,1.8,15,13.8,86,106.2,104.1,0.3,0.4,0.8,-2.1,0.1,-2
Jermaine Bishop\jermaine-bishop-2,SO,2016-17,G,Saint Louis,A-10,9,290,11.8,0.462,0.433,0.4,10.2,5.3,36.6,3.4,1.2,22.1,27,109,85.1,104,-0.2,0.4,0.1,-2,0.1,-1.9
Leron Black\leron-black-1,JR,2017-18,F,Illinois,Big Ten,27,703,22.1,0.623,0.594,8.3,18.3,12.9,7.6,0.6,1.3,13.9,25.8,355,118.3,104.1,2.1,0.9,3,3.2,0.1,3.3
Sheldon Blackwell\sheldon-blackwell-1,FR,2013-14,G,Cal State Fullerton,Big West,31,720,9.3,0.479,0.466,3.4,11.9,7.5,16.7,1.3,0.4,19.4,14.1,170,96.4,109.3,0.2,0.6,0.8,-2.5,0.1,-2.4
Carl Blair\carl-blair-1,SO,2010-11,G,Oklahoma,Big 12,30,828,12.1,0.533,0.461,1.3,12.1,6.8,34.7,2.1,0.4,30.2,19.9,275,95.6,106.4,0.5,0.7,1.2,-0.2,0.1,0
Vander Blue\vander-blue-1,JR,2012-13,G,Marquette,Big East,34,1123,17.1,0.542,0.504,2.3,10.3,6.3,12.8,2,0,14.6,25.7,443,106.5,103,2.3,1.1,3.5,3.7,0.1,3.9
Will Bogan\will-bogan-1,SR,2012-13,G,Valparaiso,Horizon,34,905,10.3,0.593,0.56,0.8,4.7,2.8,9.8,2.2,0.2,18.4,13.3,202,109.4,102.6,1.2,1,2.1,2.1,0.1,2.1
Zach Bohannon\zach-bohannon-1,SO,2010-11,F,Air Force,MWC,22,297,14.3,0.616,0.579,3.8,13.7,9.2,19.3,1.7,2.8,23.2,19.7,95,104.8,103.6,0.4,0.3,0.8,1.3,0.1,1.4
Michael Bolden\michael-bolden-1,JR,2013-14,G,Cal Poly,Big West,25,343,9.2,0.476,0.478,5,7.9,6.4,7.8,1.3,1.4,10.2,12.7,67,104.9,109.9,0.3,0.3,0.5,-1.1,0.1,-0.9
Frank Booker\frank-booker-1,FR,2013-14,G,Oklahoma,Big 12,32,451,12,0.543,0.522,3.4,8.5,5.9,6.6,1.7,1.2,11.2,18,148,110.7,109.1,0.7,0.4,1,3.8,0.1,3.9
Salif Boudie\salif-boudie-1,SO,2017-18,F,Arkansas State,Sun Belt,20,293,14.5,0.695,0.727,9.8,20.3,14.7,1.2,1.2,5.8,24.3,10.4,68,118.9,108.9,0.4,0.3,0.7,-2,0.1,-2
Cedrick Bowen\cedrick-bowen-1,SO,2012-13,F,Charleston Southern,Big South,26,470,24.4,0.617,0.578,10.3,15.5,12.7,5.9,2,2.8,9.2,18.2,183,129.9,99.5,1.7,0.6,2.3,1.1,0.1,1.2
Marcel Boyd\marcel-boyd-1,SR,2016-17,F,Howard,MEAC,31,772,8.7,0.455,0.406,10.9,17.4,14.1,5.6,0.8,3.7,27.5,15.8,185,83.5,104.1,-0.5,1,0.5,-6.8,0.1,-6.7
Levi Bradley\levi-bradley-1,FR,2015-16,G,Northern Illinois,MAC,34,543,18.2,0.582,0.552,7.6,16.5,12,5.6,1.4,2.3,10.1,19.8,203,117.8,97.6,1.3,1,2.3,0.4,0.1,0.5
Chris Braswell\chris-braswell-1,SO,2010-11,F,Charlotte,A-10,30,824,17.3,0.518,0.45,10.4,19.4,15,9.2,1.6,2.8,18.9,25.5,332,99.1,103.1,1,0.9,1.9,-1.7,0.1,-1.6
Will Brew\will-brew-1,JR,2010-11,G,UC-Santa Barbara,Big West,30,446,2,0.349,0.31,3,6,4.6,15.5,3.6,0,29.1,16.8,85,68.5,102.3,-0.8,0.5,-0.2,-6.2,0.1,-6.1
Chris Britt-Black\chris-britt-black-1,JR,2010-11,F,Grambling,SWAC,32,487,6.4,0.448,0.5,9.1,16,12.4,3.2,1.7,2.1,29,14.2,93,75,96.8,-0.5,0.9,0.3,-7.9,0.1,-7.8
Izaiah Brockington\izaiah-brockington-1,FR,2017-18,G,St. Bonaventure,A-10,26,337,16.1,0.549,0.551,1.7,9.8,5.8,14.9,2.2,1.5,9.1,19.6,121,113.5,102.6,0.6,0.5,1.1,1.7,0.1,1.9
Earl Brown\earl-brown-3,FR,2011-12,F,Saint Francis (PA),NEC,26,474,15.4,0.522,0.5,7,15.3,11.1,11.2,2.9,3.5,20.3,21.7,153,94.2,106.2,0.3,0.4,0.6,-3.4,0.1,-3.3
Jaylon Brown\jaylon-brown-1,FR,2013-14,G,Evansville,MVC,32,579,9.1,0.507,0.495,2.2,11,6.8,17.6,2.1,0.8,21.6,14.5,135,94.7,108.8,0.1,0.5,0.6,-2.8,0.1,-2.7
Marc Brown\marc-brown-1,SO,2012-13,G,Illinois-Chicago,Horizon,33,833,9.5,0.485,0.397,5.4,9.7,7.4,8.4,1.5,0.5,15.7,15.1,195,99.6,103.9,0.7,0.8,1.5,-2,0.1,-1.9
Mike Brown\mike-brown-5,FR,2012-13,G,Western Carolina,Southern,33,549,13.8,0.49,0.439,8.9,14.6,11.5,11.5,2.6,2.3,16.7,13.2,138,108.8,104.2,0.8,0.5,1.3,-0.7,0.1,-0.6
Rohan Brown\rohan-brown-1,SR,2015-16,F,La Salle,A-10,23,421,12.6,0.619,0.633,8.3,14.8,11.5,8.5,1.8,1.3,24.2,11.9,95,107.8,110.8,0.4,0.3,0.7,-1.7,0.1,-1.5
Terrell Brown\terrell-brown-2,SO,2013-14,F,Central Arkansas,Southland,20,353,18.6,0.621,0.614,11.2,17.1,14.1,8.7,2.9,3.4,19.1,16,125,114.3,105.6,0.6,0.4,1,-1.4,0.1,-1.3
Chris Bryant\chris-bryant-2,SR,2015-16,F,Miami (OH),MAC,31,556,15.6,0.55,0.515,9.5,15.7,12.5,2.5,1.9,2.4,15.4,18.6,176,105.7,104.4,0.7,0.7,1.4,-2.7,0.1,-2.7
Niels Bunschoten\niels-bunschoten-1,SR,2016-17,F,Indiana State,MVC,31,478,7.9,0.487,0.469,1.3,8.5,4.9,6.5,0.6,3.9,13.1,18.8,132,89.7,105.8,-0.1,0.5,0.5,-2.8,0.1,-2.8
Kharon Butcher\kharon-butcher-1,FR,2011-12,G,Tennessee State,OVC,23,257,6.4,0.463,0.444,2.4,12.5,7.1,11.8,3.5,0,27.9,12.9,47,83.7,98.9,-0.1,0.4,0.3,-2.8,0.1,-2.7
Spencer Butterfield\spencer-butterfield-1,JR,2012-13,G,Utah State,WAC,29,850,24.7,0.635,0.598,8.5,19.6,14.3,19.8,1.6,1.3,14.2,20.8,345,128.7,101.1,3.4,1,4.5,7.7,0.1,7.8
Bryan Bynes\bryan-bynes-1,SR,2012-13,G,George Washington,A-10,26,535,8,0.421,0.338,3.4,10.9,7,16.8,1.3,0.4,19,15.5,129,91.9,102.7,0.1,0.6,0.7,-2.3,0.1,-2.1
John Cahill\john-cahill-1,SR,2010-11,G,Boston College,ACC,27,350,9.1,0.698,0.682,2.2,8.4,5.5,4.4,1.6,0.3,17.1,7.2,50,126.5,112.5,0.4,0.1,0.5,2.3,0.1,2.4
Eli Cain\eli-cain-1,FR,2015-16,G,DePaul,Big East,31,877,12.3,0.526,0.494,2.3,10.2,6.3,13.1,1.5,1.6,16.9,21.3,304,99.8,112,0.7,0.4,1.2,0.5,0.1,0.6
Greg Calixte\greg-calixte-1,FR,2017-18,F,George Mason,A-10,27,507,12.3,0.559,0.586,8,17.5,12.9,3.5,0.3,3.3,15,14,131,107.3,108.2,0.5,0.5,1,-2.9,0.1,-2.8
Galal Cancer\galal-cancer-1,SR,2014-15,G,Cornell,Ivy,30,896,14.6,0.514,0.444,4.9,8.5,6.7,25,2,1.1,17.9,20.9,314,101.9,99,1.1,1.4,2.5,0.2,0.1,0.3
Galal Cancer\galal-cancer-1,SR,2015-16,G,Kent State,MAC,32,777,11.1,0.528,0.506,4.1,9.1,6.6,10.6,2.3,0.3,16.9,13.9,197,107.3,107.9,0.8,0.7,1.5,1,0.1,1.1
Thomas Capuano\thomas-capuano-1,FR,2015-16,G,Manhattan,MAAC,31,824,8.4,0.498,0.493,1.6,6.3,3.9,14.3,3,0,17.1,12.2,165,95.9,107.3,0.2,0.8,1,-1.8,0.1,-1.7
Kenny Carpenter\kenny-carpenter-1,SO,2015-16,G,Cleveland State,Horizon,32,655,14.4,0.489,0.473,2.4,13.9,8,17.6,1.9,1.1,10.8,19.9,210,102.4,103.6,0.7,0.9,1.5,-1,0.1,-0.9
Eric Carter\eric-carter-1,SO,2016-17,F,Delaware,CAA,33,695,15.1,0.548,0.506,9.9,19.5,14.7,13.4,1,2.5,21.9,19.3,238,102.3,108.8,0.7,0.6,1.3,-2.7,0.1,-2.6
Keith Carter\keith-carter-2,SO,2013-14,G,Valparaiso,Horizon,22,407,12.8,0.54,0.515,1,9.6,5.7,25.8,3.4,0.8,24.1,19.8,135,100.1,100.8,0.3,0.7,1,-1,0.1,-0.8
Paris Carter\paris-carter-3,JR,2010-11,F,Illinois-Chicago,Horizon,29,615,9.6,0.463,0.479,10,11.9,11,6.1,1,1.7,20.3,15.6,143,90.1,106.8,0,0.5,0.5,-3.4,0.1,-3.3
Tyson Carter\tyson-carter-1,SO,2017-18,G,Mississippi State,SEC,27,643,14,0.536,0.51,1.1,8.3,4.8,10.8,1.8,0.2,10.7,19.6,221,110.6,101.6,1,1,2,2.2,0.1,2.4
Henry Caruso\henry-caruso-1,SR,2017-18,G,Santa Clara,WCC,28,1004,18.8,0.604,0.539,7.7,17.2,12.2,10.3,2.1,0.6,12.1,17.6,349,121.6,109.1,2.5,0.8,3.3,2.3,0.1,2.4
Drew Charles\drew-charles-1,JR,2015-16,G,Texas-Arlington,Sun Belt,35,862,13.7,0.537,0.504,4.9,7.8,6.3,11.5,2,0.4,11.5,18.3,307,114.3,98.1,1.6,1.6,3.2,2.1,0.1,2.2
Fred Chatmon\fred-chatmon-1,SR,2013-14,F,Missouri-Kansas City,WAC,29,680,15.2,0.495,0.513,11.1,22.8,16.7,3.5,1.6,3.9,14.4,19.6,231,97.3,104.7,0.3,0.9,1.2,-3.9,0.1,-3.8
Joe Chealey\joe-chealey-1,FR,2013-14,G,College of Charleston,CAA,27,559,11.3,0.475,0.425,2.3,8.8,5.6,21.5,2.1,1.3,19.1,23.2,190,95.4,101.6,0.2,0.9,1.1,-2.1,0.1,-2
Kenny Chery\kenny-chery-1,JR,2013-14,G,Baylor,Big 12,37,1068,18.3,0.543,0.481,1.4,8.9,5.3,33.3,2,0.2,16.2,22.6,456,117.6,108.5,2.9,1,3.9,5,0.1,5.1
Brandon Childress\brandon-childress-1,SO,2017-18,G,Wake Forest,ACC,26,692,12.7,0.524,0.474,1.8,9.8,5.8,24.9,1.8,0.2,20,19.8,256,103.9,111.2,0.8,0.4,1.2,2.3,0.1,2.4
Raymond Cintron\raymond-cintron-1,SR,2012-13,G,Middle Tennessee,Sun Belt,33,709,17.1,0.632,0.612,1.4,10.4,5.8,13.5,1.4,0.7,13.6,18.7,243,122.3,93.5,2,1.4,3.4,5.8,0.1,6
Mark Cisco\mark-cisco-1,SR,2012-13,C,Columbia,Ivy,28,661,16.9,0.489,0.456,10.2,23.4,16.3,8,1.1,3.5,11.4,22.6,225,102.6,98.7,1,1,2,-2.8,0.1,-2.7
Curtis Cobb\curtis-cobb-1,SO,2016-17,G,Fairfield,MAAC,31,945,12.1,0.49,0.477,1.8,14.1,8.1,14,1.5,1.6,15.6,23.9,354,91.7,102.8,0,1.3,1.3,-2.8,0.1,-2.7
Phil Cofer\phil-cofer-1,FR,2014-15,F,Florida State,ACC,33,737,13.9,0.517,0.474,8.9,15.4,12.3,1.7,0.7,2.9,13.3,18.3,221,104.6,103.7,0.9,0.8,1.8,-1.2,0.1,-1
Chris Cokley\chris-cokley-1,SR,2017-18,F,Alabama-Birmingham,CUSA,27,752,31,0.623,0.584,14.6,23,19.1,11.5,1.3,1.5,9.8,28.1,438,127.1,96.9,3.4,1.5,4.9,4.8,0.1,4.9
Nick Colella\nick-colella-1,JR,2011-12,G,Penn State,Big Ten,26,387,5.7,0.391,0.359,1.4,11.1,5.6,6.9,1.5,1.5,10.8,13.9,68,88.1,109.3,0,0.2,0.2,-2.1,0.1,-2
Dave Coley\dave-coley-1,FR,2010-11,G,Stony Brook,AEC,29,560,8.8,0.404,0.356,3.9,15.1,9.4,9.7,2.8,0.2,18.9,27.5,180,77.8,92,-0.8,1.2,0.4,-7.3,0.1,-7.2
Chauncey Collins\chauncey-collins-1,SO,2015-16,G,Texas Christian,Big 12,32,992,13.7,0.574,0.509,1.9,9.5,5.5,14.1,1.4,0.3,16,20.2,365,109,107.2,1.6,1,2.6,3.5,0.1,3.6
Brett Comer\brett-comer-1,SO,2012-13,G,Florida Gulf Coast,A-Sun,37,1004,14.5,0.459,0.427,3,10.7,6.9,45,3.3,0.7,29.7,22.7,407,92.2,97.2,0.5,1.6,2.1,-2.1,0.1,-2
Bobby Conley\bobby-conley-1,SR,2016-17,G,Texas State,Sun Belt,36,1077,13.3,0.528,0.504,1.6,13.4,7.6,13.2,2,0.9,10.7,16.4,291,107.9,98.5,1.3,1.9,3.2,-0.2,0.1,-0.1
Brandon Conley\brandon-conley-1,FR,2012-13,F,Oral Roberts,Southland,31,451,6.9,0.519,0.5,7.7,13.2,10.4,5.1,1.1,2.2,27.9,11.4,83,92.3,103.7,0.1,0.4,0.5,-2.6,0.1,-2.6
